Config,Model,Recall,Precision
leakfree,XGBoost,0.7057966792892514,0.5951854581183984
leakfree,XGBoost,0.6999708709583454,0.5982076176250933
leakfree,XGBoost,0.6950189338770755,0.6017654476670871
leakfree,XGBoost,0.687736673463443,0.6035276073619632
leakfree,XGBoost,0.683658607631809,0.6078736078736079
leakfree,XGBoost,0.6746286047189047,0.6080336046206354
leakfree,XGBoost,0.6670550538887271,0.6092045756850226
leakfree,XGBoost,0.6603553743081853,0.6115457243053682
leakfree,XGBoost,0.6545295659772793,0.6144380639868745
leakfree,XGBoost,0.6484124672298281,0.6173044925124792
leakfree,XGBoost,0.6431692397320128,0.6210970464135022
leakfree,XGBoost,0.6385085930672881,0.6253922967189729
leakfree,XGBoost,0.6321002039032916,0.6280752532561505
leakfree,XGBoost,0.6251092339062044,0.6304347826086957
leakfree,XGBoost,0.6181182639091174,0.6332438078185616
leakfree,XGBoost,0.6099621322458492,0.6345454545454545
leakfree,XGBoost,0.6026798718322167,0.6368113265620191
leakfree,XGBoost,0.5939411593358579,0.6375859912445279
leakfree,XGBoost,0.5866588989222254,0.6397712833545108
leakfree,XGBoost,0.5808330905913196,0.6434333656018071
leakfree,XGBoost,0.5758811535100495,0.6490479317137229
leakfree,XGBoost,0.5691814739295077,0.6519853186519853
leakfree,XGBoost,0.5639382464316924,0.6571622539035981
leakfree,XGBoost,0.5575298572676959,0.660683465654125
leakfree,XGBoost,0.5508301776871541,0.6642079381805409
leakfree,XGBoost,0.5447130789397029,0.6685734715766893
leakfree,XGBoost,0.5385959801922516,0.6738338192419825
leakfree,XGBoost,0.5307311389455287,0.6765688822874119
leakfree,XGBoost,0.5249053306146227,0.6818009837306092
leakfree,XGBoost,0.5155840372851733,0.6826070188970305
leakfree,XGBoost,0.5080104864549956,0.6863439590712318
leakfree,XGBoost,0.5018933877075444,0.6916900843034925
leakfree,XGBoost,0.49606757937663853,0.6976648914379353
leakfree,XGBoost,0.48791144771337025,0.7014237855946399
leakfree,XGBoost,0.4777162831342849,0.7014542343883661
leakfree,XGBoost,0.4701427323041072,0.7063457330415754
leakfree,XGBoost,0.4643169239732013,0.7131991051454138
leakfree,XGBoost,0.4579085348092048,0.7201099404489235
leakfree,XGBoost,0.4503349839790271,0.7244611059044048
leakfree,XGBoost,0.4413049810661229,0.7280153772224892
leakfree,XGBoost,0.43402272065249053,0.7339901477832512
