Config,Model,FPR,TPR
contaminated_v1,XGBoost,0.05978443920511957,0.5502475968540635
contaminated_v1,XGBoost,0.06281576288312563,0.5543256626856976
contaminated_v1,XGBoost,0.06517345907713035,0.5589863093504224
contaminated_v1,XGBoost,0.0671943415291344,0.5677250218467812
contaminated_v1,XGBoost,0.0695520377231391,0.572385668511506
contaminated_v1,XGBoost,0.07140451330414281,0.580250509758229
contaminated_v1,XGBoost,0.07325698888514652,0.5854937372560443
contaminated_v1,XGBoost,0.07561468507915123,0.5924847072531314
contaminated_v1,XGBoost,0.07746716066015494,0.6006408389163996
contaminated_v1,XGBoost,0.07948804311215897,0.6038450334983979
contaminated_v1,XGBoost,0.08150892556416302,0.6082143897465774
contaminated_v1,XGBoost,0.08420343550016841,0.6125837459947567
contaminated_v1,XGBoost,0.08639272482317278,0.618700844742208
contaminated_v1,XGBoost,0.08841360727517683,0.621613748907661
contaminated_v1,XGBoost,0.09077130346918154,0.6262743955723856
contaminated_v1,XGBoost,0.09430784776018862,0.6312263326536557
contaminated_v1,XGBoost,0.09733917143819468,0.6361782697349257
contaminated_v1,XGBoost,0.09952846076119906,0.6402563355665598
contaminated_v1,XGBoost,0.1020545638262041,0.6466647247305564
contaminated_v1,XGBoost,0.10373863253620748,0.6516166618118264
contaminated_v1,XGBoost,0.10542270124621085,0.6559860180600058
contaminated_v1,XGBoost,0.10828561805321657,0.6597727934750947
contaminated_v1,XGBoost,0.11131694173122264,0.6638508593067288
contaminated_v1,XGBoost,0.1143482654092287,0.6673463443052724
contaminated_v1,XGBoost,0.11788480970023577,0.6717157005534518
contaminated_v1,XGBoost,0.12041091276524082,0.6769589280512671
contaminated_v1,XGBoost,0.1226002020882452,0.680745703466356
contaminated_v1,XGBoost,0.12664196699225327,0.6856976405476259
contaminated_v1,XGBoost,0.12866284944425732,0.6900669967958054
contaminated_v1,XGBoost,0.13051532502526103,0.6941450626274396
contaminated_v1,XGBoost,0.13472549680026946,0.6976405476259832
contaminated_v1,XGBoost,0.13792522734927584,0.7049228080396155
contaminated_v1,XGBoost,0.14061973728528124,0.7116224876201573
contaminated_v1,XGBoost,0.14280902660828562,0.7159918438683367
contaminated_v1,XGBoost,0.1473560121252947,0.7215263617826974
contaminated_v1,XGBoost,0.1500505220613001,0.7258957180308768
contaminated_v1,XGBoost,0.15257662512630515,0.7305563646956015
contaminated_v1,XGBoost,0.15611316941731224,0.7352170113603262
contaminated_v1,XGBoost,0.15914449309531828,0.7395863676085057
contaminated_v1,XGBoost,0.16251263051532502,0.7424992717739587
contaminated_v1,XGBoost,0.1655439541933311,0.744829595106321
contaminated_v1,XGBoost,0.16857527787133714,0.7500728226041363
contaminated_v1,XGBoost,0.17581677332435164,0.7535683076026799
contaminated_v1,XGBoost,0.17952172448635903,0.757646373434314
contaminated_v1,XGBoost,0.1830582687773661,0.7611418584328575
contaminated_v1,XGBoost,0.1857527787133715,0.7658025050975823
contaminated_v1,XGBoost,0.18878410239137758,0.7692979900961259
contaminated_v1,XGBoost,0.19198383294038396,0.7727934750946693
contaminated_v1,XGBoost,0.19552037723139104,0.7768715409263035
contaminated_v1,XGBoost,0.19973054900639947,0.7803670259248471
contaminated_v1,XGBoost,0.20276187268440551,0.7829886396737548
contaminated_v1,XGBoost,0.20613001010441226,0.78823186717157
contaminated_v1,XGBoost,0.209498147524419,0.7920186425866589
contaminated_v1,XGBoost,0.21286628494442572,0.7949315467521119
contaminated_v1,XGBoost,0.2158976086224318,0.7987183221672007
contaminated_v1,XGBoost,0.22078140788144157,0.8025050975822895
contaminated_v1,XGBoost,0.22398113843044795,0.8065831634139237
contaminated_v1,XGBoost,0.23021219265746043,0.8094960675793766
contaminated_v1,XGBoost,0.23223307510946448,0.8129915525779202
contaminated_v1,XGBoost,0.23543280565847086,0.8150305854937373
contaminated_v1,XGBoost,0.23947457056247895,0.8176521992426449
contaminated_v1,XGBoost,0.24233748736948468,0.8208563938246431
contaminated_v1,XGBoost,0.24637925227349275,0.824643169239732
contaminated_v1,XGBoost,0.2507578309195015,0.8284299446548209
contaminated_v1,XGBoost,0.2544627820815089,0.8310515584037285
contaminated_v1,XGBoost,0.25833614011451667,0.834547043402272
contaminated_v1,XGBoost,0.2606938363085214,0.8386251092339062
contaminated_v1,XGBoost,0.2660828561805322,0.8412467229828139
contaminated_v1,XGBoost,0.2687773661165376,0.8459073696475385
contaminated_v1,XGBoost,0.27248231727854494,0.8523157588115351
contaminated_v1,XGBoost,0.2758504546985517,0.8555199533935334
contaminated_v1,XGBoost,0.2812394745705625,0.8593067288086222
contaminated_v1,XGBoost,0.28376557763556753,0.8636760850568016
contaminated_v1,XGBoost,0.28612327382957226,0.8668802796387999
contaminated_v1,XGBoost,0.289491411249579,0.8700844742207982
contaminated_v1,XGBoost,0.2938699898955877,0.8729973783862511
contaminated_v1,XGBoost,0.2987537891545975,0.8762015729682493
contaminated_v1,XGBoost,0.30262714718760525,0.8791144771337023
contaminated_v1,XGBoost,0.3068373189626137,0.8820273812991553
contaminated_v1,XGBoost,0.3097002357696194,0.8861054471307894
contaminated_v1,XGBoost,0.3140788144156282,0.889600932129333
contaminated_v1,XGBoost,0.3198046480296396,0.8922225458782406
contaminated_v1,XGBoost,0.324014819804648,0.8957180308767841
contaminated_v1,XGBoost,0.3292354328056585,0.8989222254587824
contaminated_v1,XGBoost,0.33597170764567197,0.9015438392076901
contaminated_v1,XGBoost,0.34422364432468844,0.904456743373143
contaminated_v1,XGBoost,0.3502862916807006,0.9082435187882318
contaminated_v1,XGBoost,0.35382283597170766,0.9105738421205942
