batch,policy,run,f1_ftr,f2_breach,f3_workload_sd,f4_expertise,f5_delay_log,hypervolume,first_time_right,sla_breach_rate,workload_sd,expertise_match,delay_hours,capacity_violation,groups_used,max_group_load,matched_fraction,matched_real_breach_rate,front_size
2,PAA-noPriority,28,0.677455734784975,0.21653948489127028,1.0954451150103324,0.6174144734782802,2.525211022344842,0.1383333002567144,0.677455734784975,0.21653948489127028,1.0954451150103324,0.6174144734782802,182.72091666666665,0.0,26,6.0,0.025,0.0,60.0
2,PAA-noPriority,29,0.6346951583259001,0.30545588422624476,1.077032961426901,0.8322846192313961,2.245068734803496,0.16334499569344813,0.6346951583259001,0.30545588422624476,1.077032961426901,0.8322846192313961,115.25813541666666,0.0,24,4.0,0.1,0.5,60.0
2,PAA-noAdaptive,0,0.7408651342360008,0.23246993532701637,1.5748015748023623,0.869844512599629,3.0180961001217383,0.18623667012054376,0.7408651342360008,0.23246993532701637,1.5748015748023623,0.869844512599629,334.29574305555553,0.0,17,7.0,0.125,0.6,60.0
2,PAA-noAdaptive,1,0.7180706621652211,0.2445615966444028,1.697056274847714,0.9257802841412591,2.4945245688062685,0.18147123477919977,0.7180706621652211,0.2445615966444028,1.697056274847714,0.9257802841412591,212.9902847222222,0.0,14,7.0,0.125,0.6,60.0
2,PAA-noAdaptive,2,0.6834969437963524,0.21834581418989404,1.4560219778561037,0.798334549698645,2.929468834112776,0.1851003682205658,0.6834969437963524,0.21834581418989404,1.4560219778561037,0.798334549698645,236.19494097222224,0.0,19,8.0,0.075,0.0,60.0
2,PAA-noAdaptive,3,0.7262837180994631,0.23589059460922082,1.708800749063506,0.843206329594325,2.397765034058046,0.1812585755199092,0.7262837180994631,0.23589059460922082,1.708800749063506,0.843206329594325,243.05238194444442,0.0,18,9.0,0.075,0.3333333333333333,60.0
2,PAA-noAdaptive,4,0.7336604516853416,0.24332963366146423,1.4832396974191326,0.8225942235936522,2.6755940913517846,0.1898681053816719,0.7336604516853416,0.24332963366146423,1.4832396974191326,0.8225942235936522,280.5780520833333,0.0,21,9.0,0.15,0.3333333333333333,60.0
2,PAA-noAdaptive,5,0.7059992773071354,0.24765709744280812,1.385640646055102,0.8045356671723122,2.697954610336643,0.19279411172063934,0.7059992773071354,0.24765709744280812,1.385640646055102,0.8045356671723122,317.10293402777774,0.0,22,8.0,0.1,0.5,60.0
2,PAA-noAdaptive,6,0.6734054427842551,0.2647768226655323,1.0954451150103324,0.6847492259247072,2.4649025761221,0.1833559025467282,0.6734054427842551,0.2647768226655323,1.0954451150103324,0.6847492259247072,247.6433159722222,0.0,24,5.0,0.075,0.3333333333333333,60.0
2,PAA-noAdaptive,7,0.684833065300144,0.2698896146022932,1.3711309200802089,0.7596709969445193,2.585877711401582,0.16647293046823247,0.684833065300144,0.2698896146022932,1.3711309200802089,0.7596709969445193,305.65611111111116,0.0,23,7.0,0.05,0.5,60.0
2,PAA-noAdaptive,8,0.688261951726999,0.2505506494273724,1.4560219778561037,0.7296061287947634,1.8552648517345915,0.2015067465162357,0.688261951726999,0.2505506494273724,1.4560219778561037,0.7296061287947634,111.41668055555556,0.0,22,7.0,0.05,0.5,60.0
2,PAA-noAdaptive,9,0.6966660617943236,0.24192410038689233,1.371130920080209,0.713323767553737,2.6666263945115567,0.18706277110003597,0.6966660617943236,0.24192410038689233,1.371130920080209,0.713323767553737,264.76691319444444,0.0,21,6.0,0.025,1.0,60.0
2,PAA-noAdaptive,10,0.6615244598882297,0.23567964485500653,1.649242250247064,0.7407867187950666,1.9181378996997496,0.18546360106617116,0.6615244598882297,0.23567964485500653,1.649242250247064,0.7407867187950666,190.78592013888888,0.0,20,10.0,0.05,1.0,60.0
2,PAA-noAdaptive,11,0.6994910074110782,0.2527405984217036,1.5874507866387546,0.815523673733562,1.7872044330359351,0.1924946550127648,0.6994910074110782,0.2527405984217036,1.5874507866387546,0.815523673733562,110.41028125000003,0.0,19,8.0,0.075,0.6666666666666666,60.0
2,PAA-noAdaptive,12,0.6539252457926107,0.262940296464389,1.2328828005937953,0.6821896889072456,2.4408061392947666,0.17057653750171523,0.6539252457926107,0.262940296464389,1.2328828005937953,0.6821896889072456,214.1630138888889,0.0,22,6.0,0.05,0.0,60.0
2,PAA-noAdaptive,13,0.6901018723953287,0.2140751077850313,1.649242250247064,0.756222977440834,2.0400542711594576,0.18104116214635319,0.6901018723953287,0.2140751077850313,1.649242250247064,0.756222977440834,144.7664861111111,0.0,20,10.0,0.05,0.5,60.0
2,PAA-noAdaptive,14,0.7249000253093613,0.24554116871300283,1.2806248474865698,0.8004037479492558,3.208372296996745,0.17703712542511243,0.7249000253093613,0.24554116871300283,1.2806248474865698,0.8004037479492558,413.5584062499999,0.0,21,6.0,0.175,0.5714285714285714,60.0
2,PAA-noAdaptive,15,0.6510352742920664,0.23872043009534388,1.5362291495737217,0.7216721609686934,1.785775380620319,0.18251054502123626,0.6510352742920664,0.23872043009534388,1.5362291495737217,0.7216721609686934,111.91305208333333,0.0,19,8.0,0.125,0.4,60.0
2,PAA-noAdaptive,16,0.7488965138861504,0.2174246781161659,1.6370705543744901,0.8394867749138395,2.888358298435141,0.18078011209620407,0.7488965138861504,0.2174246781161659,1.6370705543744901,0.8394867749138395,313.44323958333325,0.0,18,8.0,0.1,0.75,60.0
2,PAA-noAdaptive,17,0.7272959400997867,0.25342688198055463,1.5231546211727818,0.8696292990147139,2.580586350156342,0.18444259097382662,0.7272959400997867,0.25342688198055463,1.5231546211727818,0.8696292990147139,230.33202430555554,0.0,19,7.0,0.1,0.5,60.0
2,PAA-noAdaptive,18,0.6626945640415224,0.2626786944438986,1.1832159566199234,0.7089828298813294,2.505384024005671,0.18961100648532234,0.6626945640415224,0.2626786944438986,1.1832159566199234,0.7089828298813294,277.84790972222214,0.0,24,6.0,0.075,0.3333333333333333,60.0
2,PAA-noAdaptive,19,0.7272604597196665,0.23562593434670168,1.4560219778561037,0.8086467746715131,3.216692570736164,0.17578635798863354,0.7272604597196665,0.23562593434670168,1.4560219778561037,0.8086467746715131,335.5139375,0.0,19,6.0,0.075,0.3333333333333333,60.0
2,PAA-noAdaptive,20,0.7224947373418124,0.25582618001843704,1.4000000000000001,0.8267237742139683,3.068158053559432,0.17877915068655834,0.7224947373418124,0.25582618001843704,1.4000000000000001,0.8267237742139683,298.9482673611111,0.0,20,6.0,0.075,0.3333333333333333,60.0
2,PAA-noAdaptive,21,0.7259608524345218,0.2463140729308229,1.4422205101855958,0.8597431354628053,2.9036202365143473,0.17576213290813836,0.7259608524345218,0.2463140729308229,1.4422205101855958,0.8597431354628053,282.25460069444443,0.0,21,7.0,0.1,0.5,60.0
2,PAA-noAdaptive,22,0.7223728180532443,0.23488623080177812,1.673320053068151,0.8607373799131087,2.285023975362441,0.19609671638378748,0.7223728180532443,0.23488623080177812,1.673320053068151,0.8607373799131087,211.4857743055555,0.0,19,9.0,0.125,0.4,60.0
2,PAA-noAdaptive,23,0.725292088110899,0.21322049664115417,1.6970562748477138,0.789333911943398,2.080630243164871,0.19464589636506452,0.725292088110899,0.21322049664115417,1.6970562748477138,0.789333911943398,145.73401041666665,0.0,19,10.0,0.1,0.25,60.0
2,PAA-noAdaptive,24,0.6908248599825699,0.23939813708592733,1.3416407864998738,0.8116620830319541,2.8041865571033933,0.1862282276392373,0.6908248599825699,0.23939813708592733,1.3416407864998738,0.8116620830319541,281.2568993055555,0.0,22,7.0,0.1,0.5,60.0
2,PAA-noAdaptive,25,0.6041565656599075,0.2604305524853385,1.4832396974191324,0.6956870789519426,1.6027048979405691,0.18877273267409095,0.6041565656599075,0.2604305524853385,1.4832396974191324,0.6956870789519426,93.01268750000001,0.0,20,9.0,0.05,0.5,60.0
2,PAA-noAdaptive,26,0.7335852264039943,0.2384593846712893,1.4696938456699071,0.7936634694809473,2.9179969077527845,0.1874603805494673,0.7335852264039943,0.2384593846712893,1.4696938456699071,0.7936634694809473,298.3969027777777,0.0,19,7.0,0.1,0.75,60.0
2,PAA-noAdaptive,27,0.7232362189401249,0.21506083823189504,1.9595917942265424,0.759356975935346,1.694690466668856,0.17899859297651247,0.7232362189401249,0.21506083823189504,1.9595917942265424,0.759356975935346,110.73261111111114,0.0,19,12.0,0.05,0.0,60.0
2,PAA-noAdaptive,28,0.7160185864509643,0.23915747286214772,1.5999999999999999,0.8148621503405898,2.605402505330903,0.1776666231569207,0.7160185864509643,0.23915747286214772,1.5999999999999999,0.8148621503405898,262.36711111111106,0.0,21,10.0,0.15,0.3333333333333333,60.0
2,PAA-noAdaptive,29,0.7006950253421435,0.2602798072446989,1.2000000000000002,0.6915285724349516,2.9420178023132504,0.1655278325349881,0.7006950253421435,0.2602798072446989,1.2000000000000002,0.6915285724349516,312.67151388888885,0.0,27,6.0,0.1,0.25,60.0
2,PAA-noSLAMut,0,0.7007538009874181,0.2417532546371955,1.562049935181331,0.8917441875076655,3.034146614312239,0.18012870338736975,0.7007538009874181,0.2417532546371955,1.562049935181331,0.8917441875076655,361.49739236111105,0.0,16,7.0,0.125,0.6,60.0
2,PAA-noSLAMut,1,0.6328153781769588,0.26376962626895006,1.5748015748023623,0.8049324578988981,2.0661755358331297,0.1721637058884283,0.6328153781769588,0.26376962626895006,1.5748015748023623,0.8049324578988981,179.33817708333336,0.0,22,10.0,0.075,0.3333333333333333,60.0
2,PAA-noSLAMut,2,0.7332675134048605,0.23641283789559148,1.4422205101855958,0.7455982172085134,2.7103519952808184,0.17443760420186888,0.7332675134048605,0.23641283789559148,1.4422205101855958,0.7455982172085134,250.18910763888888,0.0,17,6.0,0.025,0.0,60.0
2,PAA-noSLAMut,3,0.7248377124944663,0.2913862780590118,1.32664991614216,0.8743994136443549,2.7996260779690596,0.18100551349494046,0.7248377124944663,0.2913862780590118,1.32664991614216,0.8743994136443549,262.1259618055555,0.0,20,6.0,0.125,0.6,60.0
2,PAA-noSLAMut,4,0.7290865297400236,0.24639564979374687,1.4422205101855958,0.8057611042435733,2.945530050396595,0.18996702595942427,0.7290865297400236,0.24639564979374687,1.4422205101855958,0.8057611042435733,297.6905034722222,0.0,18,6.0,0.1,0.25,60.0
2,PAA-noSLAMut,5,0.7548773980052961,0.25591614961837045,1.5231546211727818,0.8020333926370613,2.914826830017785,0.17702216427798384,0.7548773980052961,0.25591614961837045,1.5231546211727818,0.8020333926370613,327.9781597222222,0.0,18,7.0,0.075,0.3333333333333333,60.0
2,PAA-noSLAMut,6,0.7022810282998535,0.21636733873978561,1.5491933384829668,0.6956162649407128,2.0238144385711547,0.1849664351680074,0.7022810282998535,0.21636733873978561,1.5491933384829668,0.6956162649407128,161.46144444444445,0.0,20,9.0,0.05,0.0,60.0
2,PAA-noSLAMut,7,0.7215423177857936,0.2193986571908068,1.5874507866387544,0.8249266357659799,2.7223432960558016,0.17761210769639907,0.7215423177857936,0.2193986571908068,1.5874507866387544,0.8249266357659799,281.8524791666667,0.0,19,9.0,0.075,0.3333333333333333,60.0
2,PAA-noSLAMut,8,0.747680551188316,0.25209137873093324,1.216552506059644,0.8108991515997609,3.1725319519152118,0.17794161501066735,0.747680551188316,0.25209137873093324,1.216552506059644,0.8108991515997609,332.6134444444444,0.0,22,5.0,0.125,0.4,60.0
2,PAA-noSLAMut,9,0.7298108635376126,0.22699382794948114,1.7549928774784243,0.8890383554213198,2.654990697213436,0.17812586916303794,0.7298108635376126,0.22699382794948114,1.7549928774784243,0.8890383554213198,279.2785972222222,0.0,16,10.0,0.15,0.6666666666666666,60.0
2,PAA-noSLAMut,10,0.6703038573340692,0.26671583847680724,1.6,0.8572054656302341,2.275669824229488,0.170900916676908,0.6703038573340692,0.26671583847680724,1.6,0.8572054656302341,210.19022916666663,0.0,20,9.0,0.125,0.6,60.0
2,PAA-noSLAMut,11,0.6763843889319705,0.2604334687575992,1.2649110640673518,0.6801126422627759,2.037059865530226,0.19640846390383587,0.6763843889319705,0.2604334687575992,1.2649110640673518,0.6801126422627759,143.9590659722222,0.0,23,6.0,0.025,0.0,60.0
2,PAA-noSLAMut,12,0.7213686401068704,0.2355868572377866,1.708800749063506,0.8379879079995411,2.5112139681274366,0.1820278868814109,0.7213686401068704,0.2355868572377866,1.708800749063506,0.8379879079995411,260.2203402777777,0.0,19,9.0,0.1,0.5,60.0
2,PAA-noSLAMut,13,0.7303553151099511,0.2236018452056734,1.5491933384829668,0.7367566642050987,2.57672520495927,0.18999199347864176,0.7303553151099511,0.2236018452056734,1.5491933384829668,0.7367566642050987,260.8806458333333,0.0,18,7.0,0.05,0.5,60.0
2,PAA-noSLAMut,14,0.7534969695078596,0.21061530869773604,1.562049935181331,0.8008459659561333,2.77562392389468,0.1805792873858172,0.7534969695078596,0.21061530869773604,1.562049935181331,0.8008459659561333,279.7067673611111,0.0,18,7.0,0.075,0.3333333333333333,60.0
2,PAA-noSLAMut,15,0.7049241364635209,0.2440675298259943,1.32664991614216,0.7249903936358427,2.4449031064509925,0.17926312984617124,0.7049241364635209,0.2440675298259943,1.32664991614216,0.7249903936358427,280.6714201388889,0.0,23,7.0,0.075,0.3333333333333333,60.0
2,PAA-noSLAMut,16,0.7249402328059305,0.217798376740938,1.6613247725836147,0.8381673199845295,2.58880383890567,0.1813733865670408,0.7249402328059305,0.217798376740938,1.6613247725836147,0.8381673199845295,201.15985416666666,0.0,17,9.0,0.1,0.75,60.0
2,PAA-noSLAMut,17,0.7107211445533157,0.2566867836283372,1.2328828005937955,0.8835419935651287,3.2127363636624273,0.19093098115006846,0.7107211445533157,0.2566867836283372,1.2328828005937955,0.8835419935651287,318.16022222222216,0.0,22,5.0,0.125,0.4,60.0
2,PAA-noSLAMut,18,0.6443532597510028,0.24082769174909213,1.6370705543744897,0.7352093961765466,1.7724369448752177,0.17370622187469487,0.6443532597510028,0.24082769174909213,1.6370705543744897,0.7352093961765466,128.8540104166667,0.0,19,10.0,0.075,0.3333333333333333,60.0
2,PAA-noSLAMut,19,0.7579954675714818,0.22226554909035653,1.6,0.8028779099521615,2.915981676994805,0.17648154345804182,0.7579954675714818,0.22226554909035653,1.6,0.8028779099521615,357.8414965277777,0.0,18,7.0,0.05,0.5,60.0
2,PAA-noSLAMut,20,0.750160103428694,0.21767718835335986,1.61245154965971,0.8230659439206407,2.7903934442062925,0.1923442560069972,0.750160103428694,0.21767718835335986,1.61245154965971,0.8230659439206407,295.0471840277777,0.0,18,7.0,0.05,0.5,60.0
2,PAA-noSLAMut,21,0.6662054304671787,0.2899869169191583,1.4560219778561037,0.8225849081174242,2.2349237067917533,0.17482205396465827,0.6662054304671787,0.2899869169191583,1.4560219778561037,0.8225849081174242,194.77637152777774,0.0,20,8.0,0.15,0.5,60.0
2,PAA-noSLAMut,22,0.7438813104442582,0.2385637035103328,1.4282856857085702,0.7953153233434485,3.007654428520476,0.17581897967430057,0.7438813104442582,0.2385637035103328,1.4282856857085702,0.7953153233434485,316.2235486111111,0.0,21,7.0,0.125,0.6,60.0
2,PAA-noSLAMut,23,0.6360926600660082,0.3012380723561384,1.2806248474865698,0.7054775085513771,2.028130663414833,0.1686302706286338,0.6360926600660082,0.3012380723561384,1.2806248474865698,0.7054775085513771,231.8802465277778,0.0,22,6.0,0.075,0.6666666666666666,60.0
2,PAA-noSLAMut,24,0.6552371772747316,0.24740436131682803,1.4282856857085702,0.8127128465379304,2.8012358140448694,0.18133282445642107,0.6552371772747316,0.24740436131682803,1.4282856857085702,0.8127128465379304,343.00199305555543,0.0,20,8.0,0.175,0.42857142857142855,60.0
2,PAA-noSLAMut,25,0.7422956918456538,0.22075271476681632,1.523154621172782,0.761592009649767,2.8436041564638517,0.1883684741642121,0.7422956918456538,0.22075271476681632,1.523154621172782,0.761592009649767,250.77143055555553,0.0,18,6.0,0.075,0.3333333333333333,60.0
2,PAA-noSLAMut,26,0.7123910526001233,0.24388698369797535,1.4000000000000001,0.7944880192198088,3.123308969393529,0.1726089856236291,0.7123910526001233,0.24388698369797535,1.4000000000000001,0.7944880192198088,361.3117465277777,0.0,18,6.0,0.1,0.5,60.0
2,PAA-noSLAMut,27,0.7042915346251217,0.24921583137287087,1.4422205101855958,0.9085937065902655,2.7466119132539646,0.17340477447942992,0.7042915346251217,0.24921583137287087,1.4422205101855958,0.9085937065902655,247.49312152777776,0.0,19,7.0,0.15,0.5,60.0
2,PAA-noSLAMut,28,0.7532714023022358,0.211909628310869,1.7549928774784243,0.8180213779073116,2.8436766736616264,0.17865697263199098,0.7532714023022358,0.211909628310869,1.7549928774784243,0.8180213779073116,331.18622916666664,0.0,17,9.0,0.05,0.5,60.0
2,PAA-noSLAMut,29,0.6735539736031373,0.27432392362610103,1.4560219778561037,0.820888680162182,2.5400140240655524,0.16911849663818532,0.6735539736031373,0.27432392362610103,1.4560219778561037,0.820888680162182,229.21640277777777,0.0,20,8.0,0.1,0.5,60.0
3,Random,0,0.46736343978095085,0.3896614910548426,0.8944271909999159,0.39870972235897206,3.014243025574637,,0.46736343978095085,0.3896614910548426,0.8944271909999159,0.39870972235897206,275.13254513888893,0.0,28,4.0,0.075,0.3333333333333333,
3,RoundRobin,0,0.46525726390346794,0.420721792646683,0.6,0.39702021143394617,3.054745658019379,,0.46525726390346794,0.420721792646683,0.6,0.39702021143394617,317.67171874999997,0.0,35,2.0,0.075,0.3333333333333333,
3,FIFO,0,0.27566547036136435,0.5416019762428336,3.4467375879228164,0.4307345230364595,3.6394023505970323,,0.27566547036136435,0.5416019762428336,3.4467375879228164,0.4307345230364595,796.5975173611114,0.0,5,19.0,0.075,0.3333333333333333,
3,LeastLoaded,0,0.4571643582225898,0.4057810426103618,0.4,0.44910882887135095,3.345183965080409,,0.4571643582225898,0.4057810426103618,0.4,0.44910882887135095,440.8764861111111,0.0,40,1.0,0.025,0.0,
3,GreedyBestOutcome,0,0.6761534536059384,0.26947394251368895,2.1071307505705477,0.6864005610446208,3.6177051577481913,,0.6761534536059384,0.26947394251368895,2.1071307505705477,0.6864005610446208,362.7487256944443,0.0,12,11.0,0.1,0.75,
3,StandardNSGA2,0,0.6278705152074516,0.3071715425615048,1.216552506059644,0.7449731988891042,2.4855219977581706,0.06754613580015434,0.6278705152074516,0.3071715425615048,1.216552506059644,0.7449731988891042,194.65080902777774,0.0,23,6.0,0.1,0.25,60.0
3,StandardNSGA2,1,0.558076273613198,0.3191344032189666,0.9797958971132713,0.6120661046633096,2.8666588942889843,0.05547005780317055,0.558076273613198,0.3191344032189666,0.9797958971132713,0.6120661046633096,249.6171145833333,0.0,25,3.0,0.075,0.3333333333333333,60.0
