batch,policy,run,f1_ftr,f2_breach,f3_workload_sd,f4_expertise,f5_delay_log,hypervolume,first_time_right,sla_breach_rate,workload_sd,workload_jain,expertise_match,delay_hours,capacity_violation,groups_used,max_group_load,matched_fraction,matched_real_breach_rate,front_size
0,NSGA3,5,0.5404599056836754,0.41362357630293206,1.216552506059644,0.8544974204661819,2.5640555888746412,0.11104497993489534,0.5404599056836754,0.41362357630293206,1.216552506059644,0.3018867924528302,0.8544974204661819,166.24190625,0.0,22,5.0,0.125,0.6,17.0
0,NSGA3,6,0.576444726939955,0.38780040511652575,1.1313708498984762,0.7250162126794144,2.450073709516475,0.11859066394951295,0.576444726939955,0.38780040511652575,1.1313708498984762,0.3333333333333333,0.7250162126794144,210.1649479166666,0.0,25,5.0,0.075,0.3333333333333333,17.0
0,NSGA3,7,0.5805776952309138,0.43217813765122753,1.1135528725660044,0.8428418591004739,2.5673305285229153,0.12919288919190908,0.5805776952309138,0.43217813765122753,1.1135528725660044,0.3404255319148936,0.8428418591004739,149.06319791666664,0.0,23,5.0,0.175,0.7142857142857143,18.0
0,NSGA3,8,0.5884589210590732,0.42044069930732386,1.3856406460551018,0.7830966921486145,1.7858613155558576,0.11392224406043391,0.5884589210590732,0.42044069930732386,1.3856406460551018,0.25,0.7830966921486145,59.669711805555536,0.0,21,7.0,0.175,0.7142857142857143,19.0
0,NSGA3,9,0.5865290334604755,0.42814507376995614,1.4422205101855958,0.8048308820980354,1.6962669024910426,0.11142146289054024,0.5865290334604755,0.42814507376995614,1.4422205101855958,0.23529411764705882,0.8048308820980354,75.21446527777778,0.0,18,7.0,0.1,0.5,15.0
0,NSGA3,10,0.5720599665519834,0.42136187117124546,1.385640646055102,0.7490660041231998,1.5690737708234586,0.10931123036930454,0.5720599665519834,0.42136187117124546,1.385640646055102,0.25,0.7490660041231998,40.07640624999999,0.0,22,7.0,0.125,0.8,15.0
0,NSGA3,11,0.5392142987786948,0.43709513024628277,1.1489125293076057,0.8213717335471639,1.8811620676482896,0.11686835020611888,0.5392142987786948,0.43709513024628277,1.1489125293076057,0.32653061224489793,0.8213717335471639,60.626309027777765,0.0,24,5.0,0.1,0.75,17.0
0,NSGA3,12,0.5772115583598851,0.43584847228698437,1.4422205101855958,0.8515254943212731,1.7666408518494279,0.11363326194531864,0.5772115583598851,0.43584847228698437,1.4422205101855958,0.23529411764705882,0.8515254943212731,76.12583333333335,0.0,20,7.0,0.125,0.6,17.0
0,NSGA3,13,0.5738128358959982,0.4407288746536227,1.2328828005937953,0.8284226863332727,2.199994684942171,0.11051531121515579,0.5738128358959982,0.4407288746536227,1.2328828005937953,0.2962962962962963,0.8284226863332727,112.33339583333331,0.0,22,6.0,0.125,0.6,18.0
0,NSGA3,14,0.5687796076821885,0.41292453116800365,1.5748015748023623,0.8493462527783647,1.7202169511397425,0.11695775365238681,0.5687796076821885,0.41292453116800365,1.5748015748023623,0.20512820512820512,0.8493462527783647,59.76846875000001,0.0,19,8.0,0.125,0.6,16.0
0,NSGA3,15,0.5811825055689809,0.38038922120221047,1.2961481396815724,0.7185300014142004,2.576979940155701,0.11225768510847495,0.5811825055689809,0.38038922120221047,1.2961481396815724,0.27586206896551724,0.7185300014142004,200.81677777777776,0.0,21,6.0,0.1,1.0,18.0
0,NSGA3,16,0.5688082889637511,0.4100729730399363,1.019803902718557,0.8049689006225244,3.373777632921798,0.1117841055402406,0.5688082889637511,0.4100729730399363,1.019803902718557,0.38095238095238093,0.8049689006225244,360.9183472222222,0.0,26,4.0,0.15,0.6666666666666666,16.0
0,NSGA3,17,0.5699390137534702,0.4331495276004157,1.148912529307606,0.8335042310267742,2.701756823334437,0.106822593245252,0.5699390137534702,0.4331495276004157,1.148912529307606,0.32653061224489793,0.8335042310267742,290.4185694444444,0.0,24,4.0,0.125,0.6,17.0
