batch,policy,run,f1_ftr,f2_breach,f3_workload_sd,f4_expertise,f5_delay_log,hypervolume,first_time_right,sla_breach_rate,workload_sd,workload_jain,expertise_match,delay_hours,capacity_violation,groups_used,max_group_load,matched_fraction,matched_real_breach_rate,front_size,solve_seconds
2,PAA-AdaptMut,19,0.645068178017407,0.3497677589903875,1.2484896411001858,0.8028048861664929,0.40110946726092467,0.06926036255613331,0.645068178017407,0.3497677589903875,1.2484896411001858,0.11942080907598149,0.8028048861664929,0.5321215277777778,0.0,20,9.0,0.1,0.5,60.0,0.8901030999841169
2,PAA-AdaptMut,20,0.6363581728692335,0.3098692027025717,1.2758102920010679,0.705427451720289,0.3077473244691669,0.071716708381558,0.6363581728692335,0.3098692027025717,1.2758102920010679,0.11494252873563218,0.705427451720289,0.38099652777777776,0.0,21,10.0,0.075,0.3333333333333333,60.0,0.9042927999980748
2,PAA-AdaptMut,21,0.6465728199819495,0.27437505080332236,1.3200887962222398,0.7407696657417555,0.32084035068569944,0.07796874260288907,0.6465728199819495,0.27437505080332236,1.3200887962222398,0.10818120351588911,0.7407696657417555,0.41069097222222223,0.0,19,10.0,0.05,0.5,60.0,0.9018045000266284
2,PAA-AdaptMut,22,0.629868679508706,0.30211424981175455,1.1626821716231532,0.7561776540835466,0.4089822658223839,0.07151440393710085,0.629868679508706,0.30211424981175455,1.1626821716231532,0.1352265043948614,0.7561776540835466,0.5813680555555556,0.0,21,8.0,0.05,0.0,60.0,0.8921346999704838
2,PAA-AdaptMut,23,0.6210394387981832,0.3281678497269782,1.1725264764419856,0.7143560053260659,0.37579928391501927,0.06920040920873619,0.6210394387981832,0.3281678497269782,1.1725264764419856,0.13326669998334167,0.7143560053260659,0.5030659722222224,0.0,23,9.0,0.1,0.5,60.0,0.9830019999062642
2,PAA-AdaptMut,24,0.6196537791644848,0.3265517127248877,1.0148846002135223,0.6670255977371828,0.3582356897584501,0.07672434691159088,0.6196537791644848,0.3265517127248877,1.0148846002135223,0.17028522775649213,0.6670255977371828,0.4746423611111112,0.0,23,6.0,0.125,0.4,60.0,0.898056999896653
2,PAA-AdaptMut,25,0.6831732551188502,0.26710650850687945,1.404464128193649,0.776186967422773,0.32665524301844046,0.0779555734760744,0.6831732551188502,0.26710650850687945,1.404464128193649,0.09679370840895342,0.776186967422773,0.4172569444444445,0.0,18,11.0,0.125,0.4,60.0,0.9023237000219524
2,PAA-AdaptMut,26,0.6776279340850407,0.2623573206341363,1.4207380120476116,0.805240217392786,0.38785724094643836,0.07430095675485406,0.6776279340850407,0.2623573206341363,1.4207380120476116,0.09479796184382036,0.805240217392786,0.5061597222222223,0.0,20,12.0,0.075,0.3333333333333333,60.0,0.9029730999609455
2,PAA-AdaptMut,27,0.6779491194849822,0.30345090651948253,1.3373897866387847,0.7390360180538217,0.3529994742625723,0.06749411497989324,0.6779491194849822,0.30345090651948253,1.3373897866387847,0.10569427929713304,0.7390360180538217,0.4477916666666667,0.0,18,9.0,0.075,0.3333333333333333,60.0,0.9053890000795946
2,PAA-AdaptMut,28,0.6266715106025476,0.2809582777730018,1.3796934333906814,0.7157892230946272,0.3049721858384529,0.0727759094817847,0.6266715106025476,0.2809582777730018,1.3796934333906814,0.09995002498750624,0.7157892230946272,0.38566319444444447,0.0,17,10.0,0.075,0.6666666666666666,60.0,0.9200652999570593
2,PAA-AdaptMut,29,0.670119681706329,0.3300732612253265,1.2299387677605003,0.7321736744981483,0.3672244260812137,0.07402103673222142,0.670119681706329,0.3300732612253265,1.2299387677605003,0.12260536398467432,0.7321736744981483,0.4847152777777778,0.0,19,8.0,0.05,0.0,60.0,0.9102386999875307
2,NSGA3-PrioInit,0,0.6767453500853368,0.3024315415961093,1.1427391744033626,0.7434794990703504,0.2856619311153408,0.07952831480674893,0.6767453500853368,0.3024315415961093,1.1427391744033626,0.13932427725531174,0.7434794990703504,0.35389236111111116,0.0,20,8.0,0.1,0.0,14.0,1.001184199936688
2,NSGA3-PrioInit,1,0.6809710649580323,0.3058881460097497,1.239248916960327,0.7600033688304251,0.2820424960639297,0.07541904363189919,0.6809710649580323,0.3058881460097497,1.239248916960327,0.12099213551119177,0.7600033688304251,0.34531944444444446,0.0,18,9.0,0.125,0.2,16.0,1.003728000097908
2,NSGA3-PrioInit,2,0.6771665727237951,0.3078608982468483,1.2392489169603274,0.7460479611279004,0.2893458083870584,0.07532827918339947,0.6771665727237951,0.3078608982468483,1.2392489169603274,0.12099213551119177,0.7460479611279004,0.3489826388888889,0.0,19,9.0,0.125,0.2,14.0,1.0322858999716118
2,NSGA3-PrioInit,3,0.6855518343791774,0.28197666321157266,1.1919712032812333,0.7184337106707072,0.29738991005188886,0.07764091240260998,0.6855518343791774,0.28197666321157266,1.1919712032812333,0.12951270843451515,0.7184337106707072,0.36834027777777784,0.0,21,9.0,0.075,0.0,19.0,1.0011930000036955
2,NSGA3-PrioInit,4,0.6881360818284672,0.3019630411589859,1.2847880786040071,0.7940543467144263,0.3107345218766355,0.08048588386809422,0.6881360818284672,0.3019630411589859,1.2847880786040071,0.11352348517099475,0.7940543467144263,0.3876736111111111,0.0,20,10.0,0.125,0.2,17.0,1.0325659000081941
2,NSGA3-PrioInit,5,0.6951245565664492,0.2532487438716527,1.1725264764419856,0.7214275478607322,0.3792196988739356,0.07992135131963947,0.6951245565664492,0.2532487438716527,1.1725264764419856,0.13326669998334167,0.7214275478607322,0.49817361111111114,0.0,22,9.0,0.075,0.3333333333333333,16.0,0.9979254000354558
2,NSGA3-PrioInit,6,0.6861071107604155,0.3124346256596774,1.2484896411001858,0.7300846226112065,0.29310999330052934,0.07762308101594009,0.6861071107604155,0.3124346256596774,1.2484896411001858,0.11942080907598149,0.7300846226112065,0.3634826388888889,0.0,19,9.0,0.075,0.0,16.0,0.9932489000493661
2,NSGA3-PrioInit,7,0.6794647146547073,0.3055274465343453,1.059218945609956,0.8645378503798753,0.38250161960818163,0.0822281394125204,0.6794647146547073,0.3055274465343453,1.059218945609956,0.15854141894569956,0.8645378503798753,0.4966666666666667,0.0,20,6.0,0.1,0.5,18.0,0.9972057000268251
2,NSGA3-PrioInit,8,0.6778308534361626,0.3074623808514791,1.1725264764419856,0.7284679330843216,0.2826833958555127,0.07900758417906306,0.6778308534361626,0.3074623808514791,1.1725264764419856,0.13326669998334167,0.7284679330843216,0.3474513888888889,0.0,18,8.0,0.175,0.2857142857142857,18.0,1.0089128999970853
2,NSGA3-PrioInit,9,0.687284558404366,0.26393052210472157,1.4126245053551467,0.8119913423554797,0.2933056095377326,0.07871135518305945,0.687284558404366,0.26393052210472157,1.4126245053551467,0.09578544061302682,0.8119913423554797,0.3597326388888889,0.0,18,11.0,0.15,0.16666666666666666,15.0,1.0221718999091536
2,NSGA3-PrioInit,10,0.6791180380389806,0.3196501667557573,1.1626821716231532,0.7928872502832656,0.31780437615170143,0.07876674580140988,0.6791180380389806,0.3196501667557573,1.1626821716231532,0.1352265043948614,0.7928872502832656,0.4045902777777778,0.0,18,8.0,0.125,0.4,15.0,1.017908199923113
2,NSGA3-PrioInit,11,0.679768245025697,0.27332148216172597,1.191971203281233,0.7631056911934023,0.3574454129797555,0.07953854918383772,0.679768245025697,0.27332148216172597,1.191971203281233,0.12951270843451515,0.7631056911934023,0.46167708333333335,0.0,21,9.0,0.125,0.2,18.0,1.0099159999517724
2,NSGA3-PrioInit,12,0.6969550963435972,0.31761885755393887,1.2392489169603274,0.8999529893034293,0.3627996821230591,0.08265961404953809,0.6969550963435972,0.31761885755393887,1.2392489169603274,0.12099213551119177,0.8999529893034293,0.4680937500000001,0.0,18,8.0,0.15,0.5,15.0,1.008337799925357
2,NSGA3-PrioInit,13,0.689191498789854,0.2663767150372743,1.1919712032812333,0.7554208825245278,0.3721345530850882,0.07635277563149583,0.689191498789854,0.2663767150372743,1.1919712032812333,0.12951270843451515,0.7554208825245278,0.48140277777777774,0.0,21,9.0,0.125,0.2,15.0,1.012161900056526
2,NSGA3-PrioInit,14,0.687110164628901,0.26616612973454046,1.5521923516684872,0.8264613446097833,0.2860529742072594,0.07572503674616926,0.687110164628901,0.26616612973454046,1.5521923516684872,0.08066142367412785,0.8264613446097833,0.3484201388888889,0.0,17,13.0,0.2,0.375,14.0,1.0119348999578506
2,NSGA3-PrioInit,15,0.6959204929166027,0.2640658402098851,1.3287674498039936,0.7984453991069392,0.3889985439252355,0.07681086841607179,0.6959204929166027,0.2640658402098851,1.3287674498039936,0.10692328254477412,0.7984453991069392,0.521607638888889,0.0,18,10.0,0.075,0.0,14.0,0.9912719000130892
2,NSGA3-PrioInit,16,0.7087569364504993,0.26322156868017504,1.211103777942239,0.8171687612270027,0.3629382073280679,0.08304928334083894,0.7087569364504993,0.26322156868017504,1.211103777942239,0.1259644150527476,0.8171687612270027,0.4672395833333334,0.0,19,9.0,0.1,0.25,15.0,0.9951879000291228
2,NSGA3-PrioInit,17,0.6701925895357916,0.31653120379454536,1.1427391744033624,0.7373763681193429,0.2829021733850356,0.07572048561264061,0.6701925895357916,0.31653120379454536,1.1427391744033624,0.13932427725531174,0.7373763681193429,0.34945833333333337,0.0,21,8.0,0.1,0.25,14.0,1.0401674000313506
2,NSGA3-PrioInit,18,0.6879307737074016,0.32106433670485585,1.2015755719882282,0.7632255170893301,0.2875954717619281,0.08047310089131626,0.6879307737074016,0.32106433670485585,1.2015755719882282,0.1277139208173691,0.7632255170893301,0.35209722222222223,0.0,21,9.0,0.125,0.0,18.0,1.0160567000275478
2,NSGA3-PrioInit,19,0.6792045952228201,0.31306397982517276,1.1017707555238396,0.7174949900051242,0.2767593509130658,0.0824140139769726,0.6792045952228201,0.31306397982517276,1.1017707555238396,0.14831294030404152,0.7174949900051242,0.34197916666666667,0.0,21,8.0,0.1,0.25,14.0,0.9955094000324607
2,NSGA3-PrioInit,20,0.690494189975586,0.3133982976142688,1.2299387677605003,0.776486688543985,0.2948751049742516,0.0809858799557182,0.690494189975586,0.3133982976142688,1.2299387677605003,0.12260536398467432,0.776486688543985,0.36505902777777777,0.0,19,9.0,0.05,0.0,17.0,1.002896000049077
2,NSGA3-PrioInit,21,0.699896653559817,0.262034990555336,1.4527389723778685,0.7931416769955797,0.2834148852845748,0.0766924300893314,0.699896653559817,0.262034990555336,1.4527389723778685,0.09104358711733242,0.7931416769955797,0.34773611111111113,0.0,18,12.0,0.15,0.16666666666666666,15.0,1.0261159000219777
2,NSGA3-PrioInit,22,0.6889947675272106,0.2970963507125358,1.0261477756627881,0.7867875552453582,0.3997146820711389,0.08161892677372001,0.6889947675272106,0.2970963507125358,1.0261477756627881,0.1671891327063741,0.7867875552453582,0.5277708333333333,0.0,24,7.0,0.125,0.2,18.0,1.0107003999873996
2,NSGA3-PrioInit,23,0.6660940142344722,0.2673438016473456,1.2937035644497943,0.8178350956537057,0.2964170822145966,0.08121173605128759,0.6660940142344722,0.2673438016473456,1.2937035644497943,0.112139052425007,0.8178350956537057,0.3629236111111111,0.0,20,10.0,0.15,0.16666666666666666,14.0,0.991446299944073
2,NSGA3-PrioInit,24,0.6856990588845053,0.27279560091247845,1.1326360028574725,0.7662002918732114,0.35942140258920563,0.0808704872384873,0.6856990588845053,0.27279560091247845,1.1326360028574725,0.14146772767462423,0.7662002918732114,0.47101388888888895,0.0,20,8.0,0.125,0.0,15.0,1.0026358000468463
2,NSGA3-PrioInit,25,0.6766322420955335,0.3074641180970324,1.2205576048237503,0.7750291252713242,0.30530837685613477,0.08122011976763537,0.6766322420955335,0.3074641180970324,1.2205576048237503,0.12426219322771047,0.7750291252713242,0.3769965277777778,0.0,19,9.0,0.15,0.3333333333333333,14.0,1.0331945000216365
2,NSGA3-PrioInit,26,0.6543221294342463,0.2824574920085884,1.1626821716231532,0.8977150400221869,0.3607445616193984,0.08180334942921519,0.6543221294342463,0.2824574920085884,1.1626821716231532,0.1352265043948614,0.8977150400221869,0.4676354166666667,0.0,18,8.0,0.15,0.16666666666666666,15.0,1.0054139000130817
2,NSGA3-PrioInit,27,0.7067147656644798,0.2606584167845727,1.266768880036419,0.8235169530257647,0.3569273958513158,0.08098278136069659,0.7067147656644798,0.2606584167845727,1.266768880036419,0.11639749745380475,0.8235169530257647,0.45088194444444446,0.0,21,10.0,0.125,0.2,16.0,1.0073292000452057
2,NSGA3-PrioInit,28,0.6472766604889757,0.27144479203584176,1.2299387677605003,0.7426848930636332,0.2727268565661462,0.07996963711865253,0.6472766604889757,0.27144479203584176,1.2299387677605003,0.12260536398467432,0.7426848930636332,0.3394409722222222,0.0,19,9.0,0.125,0.2,15.0,1.0314097000518814
2,NSGA3-PrioInit,29,0.6532570624124643,0.2637721429532224,1.2299387677605003,0.8564604077094348,0.3183733629272735,0.08209610353140392,0.6532570624124643,0.2637721429532224,1.2299387677605003,0.12260536398467432,0.8564604077094348,0.3978993055555556,0.0,17,8.0,0.2,0.25,14.0,1.0038441000506282
3,Random,0,0.4658427450514778,0.4778321836519396,0.7240467010585573,0.35658781772984793,0.5203886358534564,,0.4658427450514778,0.4778321836519396,0.7240467010585573,0.28735632183908044,0.35658781772984793,0.7916388888888889,0.0,28,2.0,0.075,0.6666666666666666,,
3,RoundRobin,0,0.4567443526828251,0.521200602433521,1.1224418956996507,0.32556937873056696,0.5428285383393654,,0.4567443526828251,0.521200602433521,1.1224418956996507,0.14367816091954022,0.32556937873056696,1.7322361111111113,0.0,20,8.0,0.025,1.0,,
3,FIFO,0,0.43439778495919174,0.6286806357635456,2.5407239338567273,0.4431171987330174,1.4673698482599984,,0.43439778495919174,0.6286806357635456,2.5407239338567273,0.03170828378913991,0.4431171987330174,8.162552083333333,0.0,4,19.0,0.075,0.6666666666666666,,
3,LeastLoaded,0,0.4152807316964239,0.5274830407559531,0.4983789284753747,0.3710877583860994,0.5403893837416375,,0.4152807316964239,0.5274830407559531,0.4983789284753747,0.45977011494252873,0.3710877583860994,1.254513888888889,0.0,40,1.0,0.05,0.5,,
3,GreedyBestOutcome,0,0.6825147185142757,0.2993023212383992,1.7733959739680794,0.7218604097116043,0.3306628345764501,,0.6825147185142757,0.2993023212383992,1.7733959739680794,0.0629822075263738,0.7218604097116043,0.4178437500000001,0.0,9,13.0,0.075,0.6666666666666666,,
3,StandardNSGA2,0,0.6032960412146088,0.36419071854329854,1.0372886595566415,0.6700253109730354,0.41915977656167946,0.07378394812732403,0.6032960412146088,0.36419071854329854,1.0372886595566415,0.16420361247947454,0.6700253109730354,0.5844652777777778,0.0,24,7.0,0.025,0.0,60.0,0.8754702999722213
3,StandardNSGA2,1,0.5751816260690498,0.34672307746646036,1.0807043010154627,0.6356183349367223,0.3215113393769074,0.06463883906001912,0.5751816260690498,0.34672307746646036,1.0807043010154627,0.1532567049808429,0.6356183349367223,0.4025069444444445,0.0,24,8.0,0.05,1.0,60.0,0.8689051000401378
3,StandardNSGA2,2,0.5876425912444573,0.2990267526751068,1.003495015435271,0.6274726370670247,0.4572663273697623,0.06955046248006973,0.5876425912444573,0.2990267526751068,1.003495015435271,0.1734981565820863,0.6274726370670247,1.1018611111111114,0.0,25,7.0,0.025,1.0,60.0,0.8640718000242487
3,StandardNSGA2,3,0.5510002007809752,0.3685533121172572,0.9803189452974894,0.7346411907013355,0.39658965886938596,0.06020042458167266,0.5510002007809752,0.3685533121172572,0.9803189452974894,0.18030200585981518,0.7346411907013355,0.5476597222222223,0.0,23,6.0,0.1,0.25,60.0,0.8803238000255078
3,StandardNSGA2,4,0.6207988629369295,0.3725323125409603,0.9072453912952236,0.7239488521498935,0.3990651571388113,0.0641963132032131,0.6207988629369295,0.3725323125409603,0.9072453912952236,0.20434227330779056,0.7239488521498935,0.5206979166666666,0.0,25,5.0,0.075,0.3333333333333333,60.0,0.8750500000314787
